559	12	12
560	2	2
561	1	1
562	1	1
563	5	5
564	2	2
565	0	0
566	19	19
567	0	0
568	1	1
569	1	1
570	0	0
571	1	1
572	13	13
573	2	2
574	0	0
575	0	0
576	0	0
577	0	0
578	9	9
579	1	1
580	0	0
581	1	1
582	0	0
583	11	11
584	0	0
585	6	6
586	0	0
587	0	0
588	2	2
589	9	9
590	1	1
591	19	19
592	1	1
593	0	0
594	0	0
595	0	0
596	4	4
597	0	0
598	1	1
599	0	0
600	0	0
601	0	0
602	0	0
603	1	1
604	6	6
605	0	0
606	0	0
607	0	0
608	3	3
609	0	0
610	1	1
611	8	8
612	0	0
613	0	0
614	2	2
615	0	0
616	5	5
617	0	0
618	0	0
619	0	0
620	0	0
621	0	0
622	14	14
623	0	0
624	0	0
625	0	0
626	0	0
627	0	0
628	6	6
629	4	4
630	11	11
631	0	0
632	2	2
633	5	5
634	1	1
635	2	2
636	0	0
637	0	0
638	0	0
639	1	1
640	2	2
641	2	2
642	0	0
643	0	0
644	1	1
645	0	0
646	0	0
647	8	8
648	0	0
649	2	2
650	0	0
651	3	3
652	0	0
653	0	0
654	0	0
655	5	5
656	0	0
657	5	5
658	1	1
659	0	0
660	0	0
661	0	0
662	0	0
663	21	21
664	3	3
665	1	1
666	1	1
667	23	22
668	3	3
669	0	0
670	1	1
671	20	20
672	0	0
673	41	41
674	6	6
675	8	8
676	42	42
677	1	1
678	2	2
679	1	1
680	19	19
681	1	1
682	0	0
683	6	6
684	0	0
685	0	0
686	1	1
687	0	0
688	2	2
689	0	0
690	0	0
691	0	0
692	2	2
693	0	0
694	0	0
695	7	7
696	0	0
697	14	14
698	0	0
699	17	17
700	4	4
701	1	1
702	0	0
703	13	13
704	0	0
705	1	1
706	0	0
707	2	2
708	0	0
709	1	1
710	0	0
711	0	0
712	0	0
713	0	0
714	15	14
715	4	4
716	0	0
717	1	1
718	1	1
719	12	12
720	8	8
721	0	0
722	0	0
723	7	7
724	1	1
725	0	0
726	0	0
727	0	0
728	1	1
729	0	0
730	0	0
731	0	0
732	0	0
733	1	1
734	0	0
735	0	0
736	4	4
737	0	0
738	0	0
739	0	0
740	1	1
741	2	2
742	1	1
743	7	7
744	0	0
745	11	11
746	8	8
747	1	1
748	2	2
749	2	2
750	1	1
751	0	0
752	1	1
753	3	3
754	0	0
755	0	0
756	5	5
757	62	62
758	1	1
759	0	0
760	3	3
761	1	1
762	9	9
763	3	3
764	0	0
765	1	1
766	0	0
767	1	1
768	0	0
769	0	0
770	0	0
771	0	0
772	3	3
773	0	0
774	0	0
775	1	1
776	7	7
777	11	11
778	8	8
779	1	1
780	2	2
781	11	11
782	7	7
783	1	1
784	0	0
785	1	1
786	0	0
787	0	0
788	2	1
789	4	4
790	1	1
791	10	10
792	5	3
793	0	0
794	1	1
795	0	0
796	0	0
797	0	0
798	12	12
799	12	12
800	1	1
801	1	1
802	3	3
803	1	1
804	0	0
805	1	1
806	6	6
807	0	0
808	8	8
809	3	3
810	0	0
811	1	1
812	1	1
813	0	0
814	0	0
815	0	0
816	1	1
817	0	0
818	0	0
819	0	0
820	2	2
821	1	1
822	0	0
823	0	0
824	32	32
825	3	3
826	0	0
827	13	13
828	0	0
829	1	1
830	0	0
831	1	1
832	1	1
833	4	4
834	1	1
835	1	1
836	0	0
837	1	1
838	0	0
839	0	0
840	16	15
841	0	0
842	54	54
843	0	0
844	0	0
845	3	3
846	5	5
847	0	0
848	2	2
849	0	0
850	0	0
851	11	11
852	2	2
853	1	1
854	6	6
855	0	0
856	0	0
857	0	0
858	3	3
859	6	6
860	7	7
861	0	0
862	6	6
863	15	15
864	2	2
865	2	2
866	0	0
867	4	4
868	4	4
869	5	5
870	6	6
871	0	0
872	0	0
873	3	3
874	0	0
875	0	0
876	4	4
877	1	1
878	0	0
879	1	1
880	0	0
881	0	0
882	1	1
883	0	0
884	0	0
885	0	0
886	0	0
887	19	19
888	1	1
889	0	0
890	0	0
891	0	0
892	1	1
893	33	33
894	1	1
895	1	1
896	0	0
897	1	1
898	1	1
899	0	0
900	0	0
901	4	4
902	6	6
903	0	0
904	2	2
905	0	0
906	0	0
907	7	7
908	5	3
909	5	5
910	2	2
911	16	15
912	2	2
913	1	1
914	0	0
915	3	3
916	14	13
917	12	12
918	1	1
919	0	0
920	1	1
921	1	1
922	1	1
923	2	2
924	2	2
925	0	0
926	9	9
927	1	1
928	0	0
929	0	0
930	1	1
931	0	0
932	0	0
933	0	0
934	5	4
935	0	0
936	1	1
937	0	0
938	0	0
939	1	1
940	0	0
941	1	1
942	0	0
943	4	4
944	0	0
945	0	0
946	4	4
947	0	0
948	4	4
949	3	3
950	3	3
951	3	3
952	13	13
953	4	4
954	0	0
955	1	1
956	0	0
957	2	2
958	0	0
959	0	0
960	1	1
961	1	1
962	0	0
963	41	41
964	3	3
965	12	12
966	2	2
967	0	0
968	10	9
969	8	8
970	6	6
971	0	0
972	0	0
973	25	25
974	0	0
975	0	0
976	0	0
977	1	1
978	8	8
979	4	4
980	10	10
981	0	0
982	0	0
983	6	6
984	1	1
985	4	4
986	2	2
987	0	0
988	2	2
989	15	15
990	0	0
991	4	4
992	3	2
993	1	1
994	2	2
995	1	1
996	8	8
997	7	7
998	6	6
999	1	1
1000	0	0
1001	1	1
1002	0	0
1003	0	0
1004	0	0
1005	1	1
1006	0	0
1007	4	4
1008	0	0
1009	0	0
1010	0	0
1011	0	0
1012	2	2
1013	0	0
1014	1	1
1015	2	2
1016	0	0
1017	0	0
1018	0	0
1019	0	0
1020	0	0
1021	2	2
1022	0	0
1023	1	1
1024	2	2
1025	2	2
1026	4	4
1027	24	24
1028	1	1
1029	0	0
1030	10	10
1031	0	0
1032	8	8
1033	0	0
1034	21	21
1035	0	0
1036	1	1
1037	2	2
1038	0	0
1039	1	1
1040	3	3
1041	1	1
1042	0	0
1043	5	5
1044	0	0
1045	1	1
1046	1	1
1047	0	0
1048	1	1
1049	0	0
1050	0	0
1051	23	23
1052	2	2
1053	0	0
1054	0	0
1055	0	0
1056	2	2
1057	7	7
1058	12	12
1059	1	1
1060	1	1
1061	0	0
1062	1	1
1063	10	9
1064	1	1
1065	8	8
1066	12	12
1067	0	0
1068	0	0
1069	0	0
1070	0	0
1071	3	3
1072	1	1
1073	2	2
1074	4	4
1075	3	3
1076	4	4
1077	0	0
1078	5	5
1079	14	14
1080	1	1
1081	1	1
1082	0	0
1083	0	0
1084	0	0
1085	3	3
1086	1	1
1087	0	0
1088	25	25
1089	1	1
1090	3	3
1091	6	6
1092	18	17
1093	0	0
1094	20	20
1095	0	0
1096	0	0
1097	0	0
1098	0	0
1099	2	2
1100	1	1
1101	3	3
1102	0	0
1103	1	1
1104	0	0
1105	1	1
1106	0	0
1107	0	0
1108	0	0
1109	0	0
1110	6	6
1111	8	7
1112	0	0
1113	4	4
1114	3	3
1115	1	1
1116	0	0
1117	2	2
1118	0	0
1119	6	6
1120	0	0
1121	0	0
1122	3	3
1123	0	0
1124	0	0
1125	0	0
1126	2	2
1127	2	2
1128	0	0
1129	0	0
1130	0	0
1131	0	0
1132	1	1
1133	10	10
1134	5	5
1135	1	1
1136	16	16
1137	1	1
1138	14	14
1139	3	3
1140	0	0
1141	26	26
1142	3	3
1143	2	2
1144	2	2
1145	9	9
1146	12	12
1147	0	0
1148	3	3
1149	0	0
1150	4	4
1151	0	0
1152	0	0
1153	1	1
1154	0	0
1155	0	0
1156	0	0
1157	0	0
1158	3	3
1159	29	28
1160	5	5
1161	2	2
1162	52	52
1163	4	4
1164	7	7
1165	1	1
1166	0	0
1167	1	1
1168	7	7
1169	1	1
1170	1	1
1171	1	1
1172	8	8
1173	3	3
1174	9	9
1175	0	0
1176	4	4
1177	2	2
1178	2	2
1179	0	0
1180	2	2
1181	0	0
1182	1	1
1183	0	0
1184	2	2
1185	6	6
1186	0	0
1187	58	58
1188	1	1
1189	0	0
1190	0	0
1191	11	11
1192	0	0
1193	1	1
1194	3	3
1195	9	9
1196	0	0
1197	3	3
1198	5	5
1199	0	0
1200	0	0
1201	0	0
1202	0	0
1203	2	2
1204	2	2
1205	2	2
1206	3	3
1207	0	0
1208	1	1
1209	0	0
1210	3	3
1211	0	0
1212	5	5
1213	1	1
1214	0	0
1215	0	0
1216	0	0
1217	0	0
1218	11	11
1219	17	17
1220	0	0
1221	3	3
1222	16	16
1223	0	0
1224	0	0
1225	0	0
1226	31	31
1227	0	0
1228	1	1
1229	0	0
1230	26	25
1231	0	0
1232	0	0
1233	1	1
1234	0	0
1235	5	5
1236	0	0
1237	3	3
1238	1	1
1239	0	0
1240	0	0
1241	8	8
1242	3	3
1243	4	4
1244	39	39
1245	0	0
1246	0	0
1247	10	10
1248	0	0
1249	1	1
1250	0	0
1251	0	0
1252	1	1
1253	2	2
1254	0	0
1255	14	13
1256	0	0
1257	3	3
1258	11	11
1259	1	1
1260	1	1
1261	1	1
1262	5	5
1263	2	2
1264	0	0
1265	0	0
1266	0	0
1267	4	4
1268	8	8
1269	8	8
1270	8	8
1271	4	4
1272	0	0
1273	1	1
1274	2	2
1275	0	0
1276	1	1
1277	3	3
1278	2	2
1279	31	31
1280	3	3
1281	1	1
1282	2	2
1283	0	0
1284	1	1
1285	0	0
1286	5	5
1287	0	0
1288	0	0
1289	1	1
1290	0	0
1291	0	0
1292	57	57
1293	9	9
1294	0	0
1295	2	2
1296	0	0
1297	0	0
1298	0	0
1299	0	0
1300	1	1
1301	1	1
1302	0	0
1303	0	0
1304	0	0
1305	0	0
1306	4	4
1307	1	1
1308	0	0
1309	0	0
1310	0	0
1311	0	0
1312	1	1
1313	51	51
1314	1	1
1315	0	0
1316	0	0
1317	0	0
1318	42	42
1319	0	0
1320	0	0
1321	3	3
1322	0	0
1323	0	0
1324	0	0
1325	4	4
1326	0	0
1327	3	3
1328	0	0
1329	3	3
1330	1	1
1331	2	2
1332	0	0
1333	0	0
1334	1	1
1335	0	0
1336	0	0
1337	3	3
1338	5	5
1339	3	2
1340	1	1
1341	1	1
1342	0	0
1343	8	8
1344	0	0
1345	0	0
1346	3	3
1347	0	0
1348	0	0
1349	1	1
1350	3	3
1351	5	5
1352	1	1
1353	1	1
1354	0	0
1355	1	1
1356	6	6
1357	0	0
1358	1	1
1359	0	0
1360	0	0
1361	20	20
1362	8	8
1363	0	0
1364	3	3
1365	0	0
1366	0	0
1367	0	0
1368	37	37
1369	11	11
1370	2	2
1371	1	1
1372	0	0
1373	0	0
1374	0	0
1375	0	0
1376	0	0
1377	0	0
1378	1	1
1379	1	1
1380	0	0
1381	0	0
1382	5	5
1383	0	0
1384	2	2
1385	0	0
1386	1	1
1387	0	0
1388	1	1
1389	3	3
1390	2	2
1391	0	0
1392	0	0
1393	0	0
1394	1	1
1395	1	1
1396	3	3
1397	2	2
1398	0	0
1399	0	0
1400	1	1
1401	1	1
1402	0	0
1403	3	3
1404	4	4
1405	36	36
1406	0	0
1407	0	0
1408	0	0
1409	16	15
1410	0	0
1411	1	1
1412	0	0
1413	0	0
1414	0	0
1415	3	3
1416	1	1
1417	0	0
1418	8	8
1419	0	0
1420	1	1
1421	0	0
1422	1	1
1423	0	0
1424	2	2
1425	0	0
1426	2	2
1427	1	1
1428	10	10
1429	1	1
1430	3	3
1431	2	2
1432	3	3
1433	0	0
1434	0	0
1435	3	3
1436	0	0
1437	1	1
1438	0	0
1439	0	0
1440	1	1
1441	7	7
1442	0	0
1443	5	5
1444	2	2
1445	15	15
1446	0	0
1447	1	1
1448	0	0
1449	0	0
1450	0	0
1451	5	5
1452	0	0
1453	1	1
1454	0	0
1455	0	0
1456	0	0
1457	1	1
1458	1	1
1459	6	6
1460	13	13
1461	1	1
1462	0	0
1463	0	0
1464	0	0
1465	2	2
1466	0	0
1467	0	0
1468	0	0
1469	0	0
1470	9	9
1471	1	1
1472	9	9
1473	0	0
1474	0	0
1475	0	0
1476	1	1
1477	0	0
1478	0	0
1479	0	0
1480	4	4
1481	0	0
1482	4	4
1483	0	0
1484	0	0
1485	1	1
1486	9	9
1487	1	1
1488	4	4
1489	18	18
1490	4	4
1491	0	0
1492	2	2
1493	2	2
1494	1	1
1495	5	5
1496	0	0
1497	0	0
1498	0	0
1499	0	0
1500	5	5
1501	0	0
1502	0	0
1503	14	14
1504	5	5
1505	9	9
1506	0	0
1507	0	0
1508	2	2
1509	0	0
1510	0	0
1511	0	0
1512	0	0
1513	0	0
1514	1	1
1515	9	9
1516	1	1
1517	0	0
1518	6	6
1519	0	0
1520	0	0
1521	0	0
1522	0	0
1523	2	2
1524	1	1
1525	0	0
1526	1	1
1527	0	0
1528	1	1
1529	2	2
1530	6	6
1531	11	11
1532	1	1
1533	22	22
1534	0	0
1535	1	1
1536	1	1
1537	0	0
1538	3	3
1539	0	0
1540	0	0
1541	0	0
1542	2	2
1543	0	0
1544	0	0
1545	0	0
1546	0	0
1547	6	6
1548	7	7
1549	0	0
1550	0	0
1551	3	3
1552	2	2
1553	0	0
1554	0	0
1555	1	1
1556	0	0
1557	0	0
1558	1	1
1559	1	1
1560	2	2
1561	0	0
1562	0	0
1563	0	0
1564	0	0
1565	0	0
1566	0	0
1567	0	0
1568	0	0
1569	5	5
1570	0	0
1571	0	0
1572	0	0
1573	0	0
1574	12	12
1575	0	0
1576	2	2
1577	0	0
1578	1	1
1579	18	18
1580	0	0
1581	3	3
1582	1	1
1583	1	1
1584	5	5
1585	0	0
1586	8	8
1587	20	20
1588	0	0
1589	0	0
1590	0	0
1591	3	3
1592	5	5
1593	0	0
1594	1	1
1595	4	4
1596	7	7
1597	0	0
1598	3	3
1599	5	5
1600	5	5
1601	0	0
1602	1	1
1603	1	1
1604	1	1
1605	0	0
1606	1	1
1607	0	0
1608	0	0
1609	4	4
1610	2	2
1611	0	0
1612	1	1
1613	0	0
1614	1	1
1615	0	0
1616	0	0
1617	1	1
1618	0	0
1619	0	0
1620	0	0
1621	4	4
1622	3	3
1623	0	0
1624	0	0
1625	3	3
1626	0	0
1627	6	6
1628	0	0
1629	30	30
1630	17	17
1631	0	0
1632	2	2
1633	1	1
1634	3	3
1635	2	2
1636	8	8
1637	0	0
1638	0	0
1639	4	4
1640	2	2
1641	3	3
1642	0	0
1643	0	0
1644	0	0
1645	1	1
1646	0	0
1647	0	0
1648	1	1
1649	4	4
1650	2	2
1651	0	0
1652	1	1
1653	0	0
1654	2	2
1655	5	5
1656	1	1
1657	11	11
1658	0	0
1659	14	14
1660	3	3
1661	2	2
1662	1	1
1663	5	5
1664	2	2
1665	0	0
1666	0	0
1667	1	1
1668	16	16
1669	3	3
1670	0	0
1671	0	0
1672	0	0
1673	0	0
1674	10	10
1675	0	0
1676	8	8
1677	0	0
1678	6	6
1679	2	2
1680	1	1
1681	0	0
1682	1	1
1683	1	1
1684	0	0
1685	0	0
1686	0	0
1687	1	1
1688	0	0
1689	0	0
1690	6	6
1691	1	1
1692	0	0
1693	25	25
1694	1	1
1695	1	1
1696	1	1
1697	0	0
1698	0	0
1699	3	3
1700	2	1
1701	21	21
1702	0	0
1703	1	1
1704	8	8
1705	6	6
1706	0	0
1707	0	0
1708	1	1
1709	3	3
1710	0	0
1711	0	0
1712	0	0
1713	14	14
1714	1	1
1715	3	3
1716	0	0
1717	0	0
1718	0	0
1719	1	1
1720	0	0
1721	0	0
1722	0	0
1723	0	0
1724	0	0
1725	3	3
1726	0	0
1727	0	0
1728	0	0
1729	0	0
1730	0	0
1731	0	0
1732	2	2
1733	0	0
1734	1	1
1735	1	1
1736	3	3
1737	0	0
1738	0	0
1739	4	4
1740	4	4
1741	0	0
1742	0	0
1743	4	4
1744	26	26
1745	0	0
1746	25	25
1747	6	6
1748	1	1
1749	0	0
1750	0	0
1751	3	3
1752	0	0
1753	0	0
1754	0	0
1755	17	17
1756	0	0
1757	0	0
1758	0	0
1759	1	1
1760	1	1
1761	0	0
1762	1	1
1763	0	0
1764	0	0
1765	1	1
1766	0	0
1767	13	13
1768	16	16
1769	0	0
1770	1	1
1771	0	0
1772	0	0
1773	0	0
1774	0	0
1775	0	0
1776	51	50
1777	0	0
1778	0	0
1779	9	9
1780	0	0
1781	0	0
1782	0	0
1783	0	0
1784	0	0
1785	3	3
1786	1	1
1787	0	0
1788	1	1
1789	2	2
1790	0	0
1791	0	0
1792	0	0
1793	1	1
1794	0	0
1795	0	0
1796	37	36
1797	1	1
1798	0	0
1799	1	1
1800	0	0
1801	1	1
1802	3	3
1803	0	0
1804	0	0
1805	0	0
1806	8	8
1807	0	0
1808	0	0
1809	0	0
1810	1	1
1811	0	0
1812	5	5
1813	0	0
1814	1	1
1815	0	0
1816	0	0
1817	26	26
1818	23	23
1819	1	1
1820	2	1
1821	5	5
1822	0	0
1823	1	1
1824	16	16
1825	1	1
1826	0	0
1827	1	1
1828	26	25
1829	1	1
1830	0	0
1831	1	1
1832	2	2
1833	1	1
1834	0	0
1835	2	2
1836	1	1
1837	6	6
1838	0	0
1839	3	3
1840	0	0
1841	3	3
1842	0	0
1843	4	4
1844	0	0
1845	6	6
1846	0	0
1847	1	1
1848	0	0
1849	0	0
1850	0	0
1851	0	0
1852	1	1
1853	0	0
1854	0	0
1855	0	0
1856	5	5
1857	11	11
1858	0	0
1859	0	0
1860	37	36
1861	0	0
1862	1	1
1863	0	0
1864	0	0
1865	6	6
1866	0	0
1867	2	2
1868	0	0
1869	0	0
1870	2	1
1871	0	0
1872	0	0
1873	2	2
1874	3	3
1875	3	3
1876	3	3
1877	18	18
1878	1	1
1879	0	0
1880	0	0
1881	1	1
1882	0	0
1883	1	1
1884	1	1
1885	1	1
1886	0	0
1887	8	8
1888	2	2
1889	0	0
1890	0	0
1891	0	0
1892	0	0
1893	0	0
1894	8	8
1895	0	0
1896	0	0
1897	0	0
1898	7	7
1899	6	6
1900	0	0
1901	2	2
1902	20	20
1903	1	1
1904	3	3
1905	15	15
1906	3	3
1907	0	0
1908	16	16
1909	0	0
1910	0	0
1911	0	0
1912	1	1
1913	2	1
1914	0	0
1915	0	0
1916	3	3
1917	0	0
1918	23	23
1919	1	1
1920	10	10
1921	0	0
1922	1	1
1923	17	17
1924	13	13
1925	0	0
1926	0	0
1927	16	16
1928	0	0
1929	0	0
1930	1	1
1931	1	1
1932	0	0
1933	12	12
1934	0	0
1935	1	1
1936	0	0
1937	0	0
1938	4	4
1939	0	0
1940	2	2
1941	0	0
1942	5	5
1943	0	0
1944	0	0
1945	4	4
1946	29	29
1947	1	1
1948	1	1
1949	4	3
1950	1	1
1951	6	6
1952	1	1
1953	7	7
1954	0	0
1955	0	0
1956	7	7
1957	0	0
1958	41	40
1959	5	5
1960	15	15
1961	0	0
1962	0	0
1963	3	3
1964	2	2
1965	3	3
1966	0	0
1967	12	12
1968	0	0
1969	6	6
1970	0	0
1971	0	0
1972	0	0
1973	1	1
1974	0	0
1975	4	4
1976	1	1
1977	0	0
1978	0	0
1979	0	0
1980	0	0
1981	0	0
1982	0	0
1983	4	4
1984	22	22
1985	3	3
1986	0	0
1987	0	0
1988	7	7
1989	0	0
1990	7	7
1991	8	8
1992	0	0
1993	0	0
1994	0	0
1995	0	0
1996	0	0
1997	0	0
1998	0	0
1999	9	9
2000	0	0
2001	0	0
2002	4	4
2003	0	0
2004	7	7
2005	0	0
2006	13	13
2007	0	0
2008	1	1
2009	29	28
2010	8	8
2011	2	2
2012	0	0
2013	0	0
2014	0	0
2015	0	0
2016	0	0
2017	1	1
2018	3	3
2019	10	10
2020	0	0
2021	0	0
2022	0	0
2023	5	5
2024	0	0
2025	0	0
2026	2	2
2027	1	1
2028	5	5
2029	0	0
2030	0	0
2031	1	1
2032	9	9
2033	0	0
2034	0	0
2035	1	1
2036	0	0
2037	0	0
2038	1	1
2039	0	0
2040	5	5
2041	1	1
2042	5	5
2043	0	0
2044	3	3
2045	12	12
2046	7	7
2047	3	3
2048	5	5
2049	0	0
2050	2	2
2051	1	1
2052	0	0
2053	4	4
2054	33	32
2055	0	0
2056	0	0
2057	1	1
2058	3	3
2059	0	0
2060	6	6
2061	1	1
2062	1	1
2063	1	1
2064	2	2
2065	0	0
2066	3	3
2067	0	0
2068	2	2
2069	31	31
2070	4	4
2071	0	0
2072	3	3
2073	21	20
2074	0	0
2075	0	0
2076	5	5
2077	19	19
2078	2	2
2079	0	0
2080	0	0
2081	0	0
2082	0	0
2083	0	0
2084	10	10
2085	0	0
2086	0	0
2087	0	0
2088	1	1
2089	2	2
2090	0	0
2091	0	0
2092	3	3
2093	3	2
2094	6	6
2095	10	10
2096	0	0
2097	6	6
2098	6	6
2099	0	0
2100	25	25
2101	0	0
2102	0	0
2103	1	1
2104	0	0
2105	2	2
2106	8	8
2107	1	1
2108	13	13
2109	3	3
2110	1	1
2111	3	3
2112	1	1
2113	0	0
2114	5	5
2115	2	2
2116	3	3
2117	3	3
2118	13	13
2119	3	3
2120	1	1
2121	0	0
2122	4	4
2123	0	0
2124	0	0
2125	1	1
2126	0	0
2127	0	0
2128	0	0
2129	23	23
2130	0	0
2131	1	1
2132	0	0
2133	3	3
2134	5	5
2135	2	2
2136	4	4
2137	1	1
2138	3	3
2139	2	2
2140	1	1
2141	0	0
